,Density,Non-White,Poverty,Income,Unemployment,Uninsured,Employed,Labor,Transit,Mean Commute,Senior Citizen,Gini,Comorbidities,confirmed rate
312,1.7441828,0.2804884638244989,0.092,33571.0,0.039,0.11199999999999999,0.573,0.462,0.1658630665380907,25.3,0.195,0.4517,0.435,2.6749434424441807
313,2.0659194,0.17457959923471955,0.156,21989.0,0.065,0.146,0.5670000000000001,0.5830000000000001,0.09675553756289401,26.9,0.14400000000000002,0.4096,0.446,2.9106503781026007
314,2.9563277,0.5965341602848692,0.207,26097.0,0.092,0.115,0.51,0.425,0.15029236240882515,20.6,0.13,0.498,0.47600000000000003,3.194397075317571
315,2.6107895,0.5355526975638191,0.155,25247.0,0.066,0.13,0.591,0.48900000000000005,0.14194236926360726,32.9,0.127,0.4388,0.483,2.9565773879169317
316,2.339482,0.1586331689919228,0.062,44336.0,0.03,0.067,0.636,0.267,0.10471968427312539,24.6,0.15,0.4623,0.344,2.805523804921191
317,1.5409999,0.24358716763780053,0.128,23523.0,0.052000000000000005,0.122,0.546,0.495,0.10791478774685115,28.3,0.18899999999999997,0.4158,0.473,2.9033766067264013
318,2.7324178,0.2900484905365244,0.08199999999999999,27979.0,0.040999999999999995,0.115,0.634,0.408,0.09180761647815705,38.6,0.10400000000000001,0.3762,0.425,2.7337671685199845
319,2.2631447,0.5423098176459753,0.222,24486.0,0.09699999999999999,0.129,0.48100000000000004,0.519,0.1830540928674007,23.5,0.155,0.4976,0.489,2.791093519055264
320,2.1474986,0.13378150189568927,0.102,31965.0,0.049,0.106,0.5489999999999999,0.457,0.14128349086774217,32.8,0.214,0.4204,0.451,2.601933079803589
321,1.7572016,0.15968831168831166,0.221,22268.0,0.065,0.158,0.503,0.5660000000000001,0.11637001078748654,24.9,0.168,0.4682,0.473,3.1550943657045805
322,1.9432573,0.13089976537349268,0.095,27639.0,0.055,0.131,0.5479999999999999,0.456,0.0931582933602626,33.4,0.155,0.4197,0.462,2.816201155974681
323,2.1377141,0.2799465495848048,0.184,23857.0,0.049,0.157,0.561,0.586,0.1328260504671851,27.9,0.154,0.4768,0.488,2.9414980340938044
324,1.6501132,0.42608773181169757,0.222,20746.0,0.057,0.14300000000000002,0.384,0.465,0.10678012626955802,22.4,0.19899999999999998,0.446,0.526,2.739353800219534
325,1.807347,0.343137706883039,0.161,31504.0,0.042,0.14,0.5329999999999999,0.524,0.1471815167397582,26.4,0.235,0.4855,0.491,3.01548927421314
326,1.1818798,0.6295325469637396,0.203,18639.0,0.066,0.23600000000000002,0.43700000000000006,0.607,0.18444165621079045,26.7,0.249,0.4874,0.585,3.000622753592539
327,1.6655686,0.12297987383598674,0.18100000000000002,28266.0,0.042,0.174,0.43200000000000005,0.486,0.19755331459745418,25.4,0.275,0.5086,0.486,2.7536035290746503
328,1.1994183,0.6535207227878962,0.32899999999999996,16691.0,0.077,0.133,0.45399999999999996,0.552,0.3309443507588533,22.0,0.21600000000000003,0.45,0.5820000000000001,3.4994497407136
329,2.7954738,0.6546677763906228,0.23,22787.0,0.09,0.13,0.512,0.452,0.1782907150381423,21.3,0.136,0.4738,0.494,2.9777471216256255
330,2.8452082,0.6827802980483075,0.131,28320.0,0.067,0.13699999999999998,0.58,0.423,0.1430541624874624,32.9,0.14,0.4229,0.505,2.9204988743471585
331,1.4982593,0.32005362957287875,0.172,20965.0,0.09699999999999999,0.142,0.537,0.5,0.08403361344537819,25.7,0.16,0.444,0.49,2.84808035940244
332,1.3349932,0.4554292658517407,0.225,22213.0,0.08199999999999999,0.135,0.484,0.5329999999999999,0.12183779761904767,31.3,0.183,0.4607,0.499,2.9453259124248543
333,1.5322193,0.38492969595000603,0.237,29614.0,0.068,0.16,0.434,0.48,0.16500172235618327,26.7,0.228,0.6006,0.534,2.8779569059560353
334,2.5319042,0.41483171530946616,0.179,24582.0,0.049,0.145,0.521,0.502,0.09723067559342669,29.2,0.177,0.4536,0.515,2.955210846820647
335,2.1605015,0.17650485436893204,0.132,23546.0,0.083,0.135,0.504,0.54,0.11580368334779678,22.3,0.19699999999999998,0.4525,0.465,3.1606126411825324
336,1.159349,0.7662482122993802,0.345,16705.0,0.091,0.163,0.261,0.475,0.20281124497991965,30.5,0.149,0.488,0.535,3.546555726075677
337,1.7863384,0.6062067589143161,0.271,20654.0,0.085,0.11900000000000001,0.496,0.49700000000000005,0.15501175650962296,19.4,0.16699999999999998,0.4751,0.539,3.3375595068482657
338,1.1994456,0.5931023572219585,0.18899999999999997,21357.0,0.05,0.15,0.48100000000000004,0.632,0.13557993730407525,32.2,0.235,0.4411,0.5489999999999999,3.195007701444731
339,0.89751434,0.6722532588454376,0.21100000000000002,21416.0,0.073,0.111,0.424,0.635,0.18666666666666665,32.2,0.252,0.4557,0.562,2.592588478060788
340,1.7208943,0.4234102907572296,0.23199999999999998,18319.0,0.046,0.14,0.384,0.49800000000000005,0.18183022116275993,25.1,0.139,0.4543,0.465,2.919861778471983
341,1.3281945,0.4268112370625924,0.258,21298.0,0.105,0.175,0.46299999999999997,0.504,0.12466931216931221,29.9,0.195,0.4839,0.555,2.7686639308046486
342,1.5595163,0.5105706267539757,0.289,17202.0,0.02,0.098,0.371,0.6409999999999999,0.0881180223285486,23.3,0.175,0.4803,0.5589999999999999,3.085610866022153
343,1.4049983,0.6439281217809316,0.324,20045.0,0.075,0.16699999999999998,0.47700000000000004,0.512,0.15433596118859916,25.9,0.188,0.4709,0.534,3.470547596414371
344,1.9117856,0.42388527896034056,0.192,27454.0,0.07400000000000001,0.149,0.555,0.4159999999999999,0.17794210195091253,19.6,0.17600000000000002,0.5001,0.44,3.1448214104620362
345,2.1925404,0.44145433018425795,0.233,22974.0,0.027000000000000003,0.188,0.5870000000000001,0.465,0.1393779825571828,18.1,0.145,0.4571,0.488,3.3967872171277778
346,1.8675086,0.3976345840130505,0.233,24399.0,0.09,0.183,0.509,0.5559999999999999,0.14729449005836381,22.0,0.162,0.5396,0.494,3.1207116206406313
347,1.8591981,0.059137470947749016,0.154,25972.0,0.043,0.11900000000000001,0.42700000000000005,0.41700000000000004,0.1694412770809578,20.4,0.344,0.4437,0.442,2.771475746835213
348,1.5391147,0.2794701986754967,0.275,21830.0,0.08800000000000001,0.20199999999999999,0.445,0.61,0.14910453977509375,24.4,0.207,0.5255,0.479,2.869245411500952
349,2.2276056,0.43724881648765,0.213,23124.0,0.065,0.11800000000000001,0.546,0.518,0.14831777953786285,24.6,0.145,0.4715,0.508,3.411309428760734
350,1.4467977,0.4625456376683873,0.336,19527.0,0.062,0.129,0.499,0.478,0.16634114583333337,22.7,0.195,0.4761,0.53,3.4117606090940167
351,1.3541477,0.44950783813343054,0.193,20979.0,0.061,0.096,0.424,0.541,0.08192686357243317,32.4,0.21899999999999997,0.4787,0.5489999999999999,2.7724192689147977
352,1.88139,0.061362074888354545,0.14400000000000002,28953.0,0.049,0.127,0.433,0.415,0.1364892466658657,24.4,0.325,0.4685,0.44299999999999995,2.7014086668119304
353,1.9104563,0.3278701021497179,0.209,21747.0,0.057999999999999996,0.11800000000000001,0.491,0.488,0.10573387657756139,23.2,0.18,0.4773,0.469,3.174397423825626
354,2.193898,0.09120931647329766,0.161,24247.0,0.059000000000000004,0.12300000000000001,0.536,0.49099999999999994,0.12980834120664053,28.0,0.183,0.45,0.502,2.747115044858487
355,2.461557,0.25362524879158377,0.121,27889.0,0.051,0.11699999999999999,0.5870000000000001,0.447,0.13637027303255955,33.3,0.152,0.4221,0.441,2.796423039602169
356,1.5992135,0.3665327452027084,0.249,20411.0,0.053,0.163,0.47200000000000003,0.48700000000000004,0.11999388566187708,20.8,0.16899999999999998,0.4652,0.493,3.3128258069899013
357,1.2666247,0.6250707947895036,0.268,23448.0,0.048,0.13,0.493,0.552,0.09720885466794993,27.6,0.21600000000000003,0.5202,0.55,2.8364457989167593
358,1.4775178,0.5747210804462712,0.223,20303.0,0.061,0.113,0.444,0.524,0.18253202920512468,21.9,0.177,0.4593,0.493,3.0031089700490288
359,1.668571,0.2883040150396132,0.153,21090.0,0.061,0.151,0.47,0.509,0.14553151458137348,26.0,0.156,0.4345,0.478,2.8342036311809187
360,1.0952544,0.48160919540229885,0.22399999999999998,24102.0,0.036000000000000004,0.08199999999999999,0.528,0.4809999999999999,0.06560449859418926,29.8,0.2,0.4952,0.5479999999999999,3.115670759952864
361,1.424604,0.43819374369323916,0.257,14654.0,0.134,0.215,0.364,0.637,0.07079288025889963,30.9,0.141,0.4452,0.507,2.9249143150648456
362,2.1069682,0.07701176709959645,0.10800000000000001,27406.0,0.034,0.111,0.52,0.435,0.10475888827302238,28.7,0.221,0.4204,0.44299999999999995,2.790934484873845
363,2.5565946,0.4157161084835519,0.159,23974.0,0.053,0.166,0.593,0.5710000000000001,0.13402434102928995,20.9,0.13699999999999998,0.4585,0.451,3.276808026591054
364,1.358988,0.41489120580235717,0.242,16183.0,0.067,0.17,0.36,0.565,0.12147001934235979,27.7,0.166,0.4679,0.513,3.222360498032865
365,1.3185693,0.49065420560747663,0.237,24674.0,0.03,0.147,0.512,0.563,0.11577639751552793,26.6,0.22899999999999998,0.5082,0.534,3.1035583622414316
366,1.2995634,0.4329633740288569,0.23399999999999999,22141.0,0.08,0.098,0.45799999999999996,0.542,0.09665427509293678,26.8,0.187,0.4838,0.516,3.148661970286952
367,1.5499436,0.32697374841417004,0.19,24415.0,0.071,0.184,0.5379999999999999,0.545,0.10984978786836375,25.7,0.188,0.4566,0.461,3.250186003700454
368,1.6755828,0.06721464988034542,0.205,21196.0,0.057,0.054000000000000006,0.491,0.515,0.10425863412100755,26.4,0.18600000000000003,0.4777,0.5,2.8961824041066015
369,1.7916968,0.049799465240641716,0.187,22294.0,0.05,0.07,0.531,0.5329999999999999,0.15849941383352872,25.3,0.17300000000000001,0.4468,0.529,2.961823732393017
370,2.051216,0.06207327413092956,0.157,27250.0,0.07200000000000001,0.035,0.5920000000000001,0.42900000000000005,0.11636398577880269,26.6,0.154,0.4075,0.544,2.1774506708614907
371,1.5045005,0.07519920318725104,0.154,25217.0,0.061,0.076,0.515,0.47700000000000004,0.05695039804041646,23.1,0.207,0.4549,0.5,2.447010137135029
372,1.9578539,0.09613982317017589,0.242,21869.0,0.067,0.067,0.536,0.49699999999999994,0.13184449958643507,21.3,0.171,0.4392,0.574,2.492217554169126
373,1.6516216,0.04937272359368672,0.204,22238.0,0.057999999999999996,0.055999999999999994,0.516,0.526,0.16449369839200345,29.8,0.162,0.4284,0.584,2.2479732663618064
374,1.8603383,0.05755664215594791,0.355,15501.0,0.1,0.053,0.348,0.536,0.18549701249321027,22.3,0.18600000000000003,0.4862,0.594,2.6682111743893806
375,2.734308,0.12258828925240783,0.07200000000000001,35991.0,0.038,0.043,0.674,0.365,0.11021485111194873,24.2,0.129,0.4166,0.48,2.7575395169404584
376,1.8343841,0.1488184265629674,0.153,27802.0,0.052000000000000005,0.057999999999999996,0.579,0.46799999999999997,0.13169716226580475,22.7,0.18899999999999997,0.4524,0.5529999999999999,2.3866260343776173
377,2.465725,0.06897781133341718,0.18899999999999997,26193.0,0.079,0.06,0.473,0.402,0.13834762275915824,22.4,0.18899999999999997,0.4856,0.544,2.353633091590501
378,2.221873,0.1459695716001601,0.142,26413.0,0.057999999999999996,0.046,0.494,0.46,0.15397674221203628,21.0,0.18600000000000003,0.4771,0.519,2.2235841892252175
379,1.6123458,0.039253461770018094,0.17800000000000002,24124.0,0.043,0.05,0.563,0.528,0.17222375310002758,38.4,0.161,0.4398,0.518,2.3835941990859326
380,1.4090707,0.03444555752485168,0.344,19053.0,0.1,0.045,0.36700000000000005,0.452,0.19499341238471668,30.7,0.165,0.534,0.605,2.0783293589552785
381,1.5555394,0.0568992862807296,0.18600000000000003,23286.0,0.092,0.071,0.48,0.5489999999999999,0.1731805929919138,32.6,0.193,0.4372,0.5579999999999999,2.182954655600138
382,2.4392927,0.0559055019894974,0.09,29333.0,0.040999999999999995,0.038,0.621,0.488,0.1124643100790863,28.2,0.153,0.3926,0.5670000000000001,2.3546468919475765
383,1.4803792,0.05288310874334068,0.193,22951.0,0.057,0.075,0.506,0.528,0.12537195000991863,28.0,0.18100000000000002,0.4497,0.5579999999999999,3.3184613051248624
384,1.5678532,0.09116674539442604,0.168,28799.0,0.047,0.07200000000000001,0.516,0.49700000000000005,0.11352090660414227,26.5,0.209,0.5242,0.522,2.4524295632619877
385,2.0055807,0.10353528851353089,0.215,23219.0,0.043,0.054000000000000006,0.562,0.465,0.18552061340148907,16.9,0.168,0.474,0.48,2.485892245934354
386,2.791248,0.07701833923821622,0.135,34025.0,0.04,0.037000000000000005,0.622,0.345,0.15635861235239512,22.8,0.152,0.4625,0.45799999999999996,2.5652758300267213
387,1.4001353,0.06312709030100339,0.168,30065.0,0.037000000000000005,0.057,0.49,0.51,0.085199344620426,26.4,0.20600000000000002,0.5426,0.542,2.4379236813589698
388,1.917433,0.11348514665916976,0.24100000000000002,25217.0,0.079,0.09300000000000001,0.544,0.611,0.16190690353047,19.7,0.151,0.4884,0.55,2.956177784692159
389,1.8158376,0.03354320851283188,0.253,18778.0,0.057999999999999996,0.08,0.4,0.511,0.1672123479887746,31.0,0.183,0.4991,0.579,2.3064573999916202
390,1.5607983,0.053572552722694344,0.255,18457.0,0.08,0.124,0.446,0.5379999999999999,0.16127301984623632,29.7,0.19899999999999998,0.4503,0.5579999999999999,2.6251252316812335
391,1.9921211,0.34445626907889204,0.196,23021.0,0.07400000000000001,0.087,0.43799999999999994,0.522,0.19522299177940317,16.9,0.121,0.4601,0.523,2.659508481845916
392,2.1572242,0.0984682105029051,0.147,28802.0,0.055999999999999994,0.044000000000000004,0.568,0.436,0.12411435674331883,25.1,0.175,0.4544,0.5329999999999999,2.510066103153122
393,1.6274276,0.0742340926944226,0.366,15391.0,0.092,0.071,0.33399999999999996,0.57,0.21727019498607247,32.4,0.14800000000000002,0.4814,0.61,2.688786941829326
394,1.7143483,0.049740017659177904,0.24100000000000002,21019.0,0.062,0.086,0.444,0.5009999999999999,0.11668545659526497,17.6,0.191,0.5177,0.5720000000000001,1.949779521291915
395,1.3885205,0.03944444444444439,0.145,23959.0,0.021,0.09,0.516,0.5690000000000001,0.1511369938990571,26.9,0.20199999999999999,0.4396,0.58,2.172096596157988
396,1.3358859,0.07585486038524714,0.214,18728.0,0.046,0.1,0.47700000000000004,0.555,0.14474739374498802,20.1,0.215,0.4616,0.596,2.0862015649937193
397,2.3452768,0.11982204351374481,0.166,28806.0,0.05,0.048,0.5870000000000001,0.46299999999999997,0.11449756529437805,20.2,0.16699999999999998,0.4697,0.484,2.7218529415269406
398,1.6032985,0.04910199373867197,0.182,21802.0,0.08900000000000001,0.063,0.45399999999999996,0.537,0.1659162539396668,28.7,0.20199999999999999,0.424,0.5670000000000001,2.8298805954940494
399,1.5062377,0.04367509986684426,0.306,13856.0,0.016,0.051,0.272,0.522,0.11732851985559567,39.9,0.19,0.4535,0.56,1.8294060438909563
400,1.7461224,0.009772215973003373,0.309,17746.0,0.11,0.065,0.418,0.564,0.18280694415394272,31.1,0.18600000000000003,0.4613,0.583,1.7043588025732497
401,3.0566442,0.2899928571651367,0.168,34442.0,0.051,0.068,0.643,0.348,0.17057086734258142,21.0,0.13,0.4926,0.425,2.7925410397471913
402,1.6215284,0.04210018604010202,0.19899999999999998,23593.0,0.07400000000000001,0.091,0.537,0.524,0.1662719891745602,29.1,0.175,0.4549,0.544,2.3296123199649976
403,1.9566115,0.02967961378099626,0.307,19471.0,0.113,0.048,0.359,0.442,0.10898735399169801,23.6,0.175,0.5145,0.589,2.085732320629289
404,2.3897624,0.18425062835203543,0.124,30711.0,0.039,0.084,0.594,0.39799999999999996,0.14750434566674941,19.6,0.17,0.4104,0.49,2.521701564159266
405,1.4621794,0.2918433931484502,0.282,18247.0,0.102,0.053,0.40700000000000003,0.5489999999999999,0.1341093117408907,19.3,0.201,0.4688,0.596,2.687389398172617
406,1.955142,0.08950440654686964,0.14800000000000002,23638.0,0.055999999999999994,0.087,0.563,0.5820000000000001,0.15156291042815861,26.9,0.13699999999999998,0.3889,0.521,2.8915323031478253
407,1.8852241,0.058125537403267424,0.157,26272.0,0.065,0.067,0.534,0.48,0.11644309224173699,35.1,0.179,0.4339,0.49700000000000005,2.377933958572309
408,1.9875557,0.05570919001242436,0.16399999999999998,23721.0,0.036000000000000004,0.049,0.57,0.5990000000000001,0.13428435568235852,31.3,0.136,0.4284,0.528,2.447513583885789
409,1.8295658,0.1346649484536082,0.196,24750.0,0.061,0.057,0.535,0.485,0.08403579302295427,22.9,0.182,0.4863,0.5329999999999999,2.952917980475867
410,1.7231404,0.04777688878729003,0.254,21231.0,0.049,0.05,0.515,0.575,0.1607142857142857,27.1,0.172,0.4537,0.5770000000000001,2.7605501399937316
411,1.5826166,0.057017943346388544,0.18,22506.0,0.042,0.057,0.496,0.539,0.14984010963910466,29.0,0.201,0.4842,0.5489999999999999,2.0785261283087957
412,2.0081406,0.038166221347208595,0.16899999999999998,27722.0,0.063,0.049,0.49700000000000005,0.41,0.10928454006146804,23.7,0.203,0.4622,0.573,2.1113043066327286
413,1.6672137,0.04506880733944951,0.11800000000000001,24830.0,0.059000000000000004,0.03,0.5489999999999999,0.597,0.08427120505078234,24.1,0.16899999999999998,0.3625,0.51,2.57904419677836
414,2.250394,0.23980207690252198,0.132,28606.0,0.057,0.046,0.564,0.47200000000000003,0.14033218048741258,22.0,0.13699999999999998,0.4354,0.522,2.4321212390047457
415,1.7469122,0.049889508970373475,0.36,16468.0,0.11199999999999999,0.057999999999999996,0.33899999999999997,0.531,0.1777777777777778,23.5,0.179,0.4919,0.662,2.350230873537089
416,1.789834,0.06345475910693299,0.17600000000000002,24154.0,0.051,0.063,0.5429999999999999,0.5329999999999999,0.1540876554062539,26.9,0.174,0.4465,0.498,2.65931115108738
417,1.6640639,0.08473490309146248,0.215,20742.0,0.057999999999999996,0.069,0.49700000000000005,0.5720000000000001,0.19179041748388903,29.1,0.16399999999999998,0.4715,0.555,2.4210673430739837
418,2.0152578,0.13430360688646925,0.185,26212.0,0.048,0.047,0.555,0.509,0.10375563345017524,22.0,0.172,0.4522,0.545,2.69004529596123
419,1.7507131,0.08566400603356172,0.183,25202.0,0.040999999999999995,0.086,0.5770000000000001,0.554,0.15431669678854443,28.1,0.17,0.4249,0.552,2.4840963498339677
420,1.2571664,0.1354767184035477,0.149,28114.0,0.07,0.046,0.425,0.5,0.17302798982188294,18.3,0.243,0.5079,0.5660000000000001,2.2639871533131712
421,1.9161195,0.1150647459795725,0.19399999999999998,25042.0,0.055,0.067,0.523,0.52,0.08340521889152475,21.8,0.18,0.4489,0.562,2.8569377066014563
422,1.5867329,0.021093574687710337,0.32,18560.0,0.095,0.046,0.39299999999999996,0.544,0.1329862754377662,35.0,0.17,0.4647,0.574,2.9475747312281215
423,3.3040643,0.32552621188685715,0.142,33251.0,0.054000000000000006,0.052000000000000005,0.622,0.395,0.1526552444273963,22.5,0.157,0.4755,0.46799999999999997,2.7889775188135677
424,2.4973726,0.11163071353145271,0.16899999999999998,31146.0,0.06,0.057999999999999996,0.588,0.435,0.1376662610665883,23.8,0.147,0.4954,0.47600000000000003,2.455726476890061
425,1.9278756,0.027657506406291388,0.22699999999999998,21974.0,0.087,0.044000000000000004,0.375,0.389,0.14221489584894353,30.2,0.177,0.5063,0.563,1.7410198580963623
426,3.0178041,0.11475963976145065,0.115,33330.0,0.042,0.055999999999999994,0.6559999999999999,0.37200000000000005,0.1418379541108986,23.7,0.14,0.4427,0.46399999999999997,2.7451501368734745
427,1.62449,0.031520314547837436,0.312,18475.0,0.11199999999999999,0.061,0.36700000000000005,0.49900000000000005,0.18143553389455025,31.5,0.17600000000000002,0.469,0.606,2.1940768543423688
428,1.906459,0.04234018810776341,0.332,17832.0,0.07200000000000001,0.052000000000000005,0.395,0.428,0.11783074841261576,24.3,0.171,0.5238,0.5589999999999999,2.5608854618603667
429,1.7407424,0.0862433117431709,0.146,24803.0,0.044000000000000004,0.042,0.5589999999999999,0.566,0.12924407431133889,27.0,0.171,0.4455,0.584,2.1668845700985377
430,2.1465185,0.04243086965886311,0.23199999999999998,22398.0,0.065,0.065,0.498,0.452,0.10522081551424822,20.6,0.161,0.4832,0.5479999999999999,2.539478703660799
431,1.5665027,0.019781762491225874,0.265,18124.0,0.084,0.086,0.38,0.48700000000000004,0.11374095989480604,30.0,0.171,0.4989,0.611,1.9656800108470915
432,1.5495547,0.04345298648452256,0.34600000000000003,17386.0,0.10400000000000001,0.027000000000000003,0.354,0.48300000000000004,0.17290192113245706,37.1,0.174,0.5105,0.598,1.1616086629426883
433,1.3916392,0.024603714869201543,0.38,15838.0,0.094,0.045,0.363,0.5359999999999999,0.12345254470426414,33.4,0.174,0.4562,0.598,2.0881161670135344
434,1.8046806,0.02543171114599685,0.336,20641.0,0.126,0.048,0.39,0.413,0.11799452528454113,26.5,0.185,0.5207,0.642,1.9931461567350401
435,1.4392318,0.02235969292688378,0.244,19860.0,0.052000000000000005,0.051,0.39899999999999997,0.6190000000000001,0.12455261274158913,39.7,0.179,0.5015,0.601,2.259572284147614
436,1.867794,0.05752573949991824,0.213,21480.0,0.055,0.092,0.519,0.5579999999999999,0.12344799511500104,28.7,0.17800000000000002,0.4271,0.5579999999999999,2.3970403077085187
437,1.4677821,0.04645370871683807,0.146,27728.0,0.055999999999999994,0.04,0.513,0.555,0.1182175622542595,23.1,0.21,0.4749,0.526,2.3999559209824235
438,1.6908951,0.11426659727901267,0.17,24221.0,0.05,0.071,0.527,0.541,0.11438412036617418,23.9,0.182,0.4432,0.523,2.9722955242590574
439,1.5842499,0.09877886591705964,0.158,26994.0,0.018000000000000002,0.06,0.397,0.53,0.1105263157894737,21.9,0.267,0.4355,0.51,2.4673511983337075
440,2.4199805,0.16700373843230987,0.158,32357.0,0.039,0.061,0.5529999999999999,0.406,0.0999579419599047,17.8,0.19399999999999998,0.5257,0.516,2.5180606179737377
441,1.6060822,0.10569710850271974,0.33399999999999996,14505.0,0.095,0.046,0.34299999999999997,0.5529999999999999,0.14716500318538972,29.3,0.153,0.4873,0.6409999999999999,2.0463639601178047
442,1.561811,0.03931918560810088,0.161,25610.0,0.078,0.065,0.512,0.522,0.11733848702374383,25.6,0.192,0.4274,0.522,2.499656480728565
443,2.3275902,0.10537212836721654,0.18899999999999997,25837.0,0.057999999999999996,0.05,0.579,0.43,0.1608742905446202,23.7,0.134,0.4676,0.46,2.3777935222784117
444,1.5957927,0.012328876791289689,0.28300000000000003,18243.0,0.156,0.046,0.34,0.598,0.13091579594345426,37.0,0.168,0.5039,0.619,1.7676088982901519
445,1.7496073,0.12216794845146539,0.23,22241.0,0.08900000000000001,0.047,0.51,0.571,0.1482479784366577,19.2,0.165,0.4515,0.5539999999999999,2.5613428123161204
446,2.0124583,0.036515773275198726,0.10400000000000001,29792.0,0.04,0.046,0.525,0.462,0.09690248565965587,24.2,0.217,0.4443,0.48200000000000004,2.4173889132234008
447,1.6880175,0.07718063186813184,0.2,18017.0,0.087,0.062,0.342,0.42100000000000004,0.16000000000000003,34.3,0.157,0.4244,0.603,2.0341899714099614
448,1.8517936,0.11039036933146329,0.17800000000000002,28411.0,0.05,0.079,0.531,0.46299999999999997,0.1259022765130483,23.9,0.175,0.5178,0.5379999999999999,2.371675878540477
449,1.9710104,0.1055993187140728,0.121,27861.0,0.063,0.044000000000000004,0.5329999999999999,0.505,0.12423786523081792,31.7,0.14,0.4064,0.496,2.127096177382094
450,1.5034316,0.02871333229861861,0.237,20588.0,0.033,0.035,0.461,0.495,0.12399150743099785,35.8,0.20199999999999999,0.4048,0.595,2.3359585657850666
451,1.9447917,0.09179325676176364,0.142,27061.0,0.077,0.062,0.557,0.517,0.14328105129292068,26.9,0.185,0.4233,0.524,2.153325539781235
452,1.5412129,0.05081705858907937,0.23199999999999998,19121.0,0.043,0.059000000000000004,0.489,0.5870000000000001,0.1453549060542797,22.8,0.188,0.4406,0.5710000000000001,2.2299415461602057
453,1.5095859,0.06652865342994263,0.23800000000000002,23481.0,0.062,0.08800000000000001,0.517,0.5159999999999999,0.15890475076058974,25.4,0.184,0.5106,0.546,2.6977980722778847
454,2.1543503,0.07215607516855549,0.182,22381.0,0.055,0.069,0.529,0.531,0.14002779708130642,24.2,0.158,0.4132,0.54,2.432833242122135
455,1.5430758,0.07337447320891033,0.22699999999999998,18310.0,0.063,0.057,0.332,0.447,0.11083193746510334,33.1,0.165,0.4734,0.544,2.1797650098847217
456,1.816384,0.07954508739620691,0.152,22612.0,0.065,0.057999999999999996,0.46799999999999997,0.555,0.11743772241992878,24.4,0.18600000000000003,0.4383,0.537,3.2561463820627603
457,2.044277,0.09634173055859807,0.092,32735.0,0.045,0.045,0.603,0.531,0.10613732077793026,26.2,0.153,0.4693,0.522,2.4370091040280784
458,1.5710807,0.04263945197819097,0.28,22212.0,0.059000000000000004,0.09,0.505,0.583,0.2187386073641998,33.6,0.16899999999999998,0.4718,0.575,2.2548902937770094
459,1.6112541,0.05741348510655975,0.18899999999999997,24297.0,0.08,0.055,0.516,0.541,0.12907294513348744,25.2,0.17600000000000002,0.4703,0.5379999999999999,2.989558293617655
460,2.5523677,0.1169524156017403,0.059000000000000004,42272.0,0.034,0.035,0.62,0.309,0.08057784911717492,27.5,0.127,0.4385,0.479,2.434508450109293
461,1.4920257,0.015653945905891087,0.191,25640.0,0.036000000000000004,0.062,0.519,0.5329999999999999,0.14085462355867062,32.5,0.179,0.4906,0.517,2.080103555115099
462,1.3495622,0.0657361548851868,0.303,18940.0,0.121,0.035,0.344,0.395,0.10819411296738268,30.2,0.19,0.5092,0.608,1.838535340502712
463,1.7213275,0.03925336261323087,0.17800000000000002,24120.0,0.034,0.024,0.561,0.503,0.08453575909661226,34.4,0.155,0.425,0.5379999999999999,2.2004187805632247
464,1.8798167,0.048152043269230727,0.261,23135.0,0.11900000000000001,0.052000000000000005,0.415,0.43,0.15951773707396244,22.6,0.163,0.5209,0.606,2.6154477818334083
465,1.8666726,0.031026774459216422,0.249,22437.0,0.087,0.061,0.41200000000000003,0.45099999999999996,0.15175434129449505,25.9,0.18100000000000002,0.509,0.59,2.350035311691859
466,1.8391762,0.042587776332899896,0.214,20841.0,0.062,0.046,0.513,0.519,0.14772965055450926,31.1,0.155,0.4461,0.551,2.0876715629044447
467,1.9942763,0.05768453768453774,0.22699999999999998,24646.0,0.071,0.06,0.501,0.47700000000000004,0.09823237338629598,22.4,0.187,0.5151,0.524,2.316432656974275
468,1.3242126,0.0607630711257654,0.271,22552.0,0.079,0.079,0.49,0.503,0.08250000000000002,42.9,0.215,0.468,0.527,1.685189163163899
469,1.7221477,0.028180737217598062,0.2,20892.0,0.086,0.046,0.449,0.49200000000000005,0.13490752972258913,23.2,0.17800000000000002,0.4805,0.54,2.3110197887332236
470,1.941547,0.054841473864610135,0.27899999999999997,20488.0,0.05,0.053,0.498,0.441,0.1796484921110445,22.3,0.136,0.4943,0.47600000000000003,2.146135645023126
471,1.8491031,0.06519293508831137,0.23199999999999998,20674.0,0.059000000000000004,0.078,0.475,0.489,0.10996254681647943,19.8,0.19699999999999998,0.4391,0.518,2.580241387311666
472,2.3060145,0.13035286370205057,0.11599999999999999,32796.0,0.033,0.059000000000000004,0.669,0.4640000000000001,0.11016100178890875,21.4,0.11900000000000001,0.4126,0.49,2.3698037246211987
473,2.1108832,0.1983095615425251,0.11199999999999999,32468.0,0.038,0.077,0.624,0.44799999999999995,0.1437803608605135,26.5,0.153,0.4546,0.48700000000000004,3.073386178563568
474,1.8992617,0.14832535885167464,0.156,24458.0,0.046,0.054000000000000006,0.5720000000000001,0.515,0.10484794503117445,20.3,0.16399999999999998,0.4271,0.518,2.700490690145673
